"","Date","Site.ID","Daily.Max.8.hour.Ozone.Concentration","Daily.Mean.PM2.5.Concentration","STATE_CODE","COUNTY_CODE","SITE_LATITUDE","SITE_LONGITUDE","Ozone_AQI","PM2.5_AQI"
"5513",2020-01-17,420030008,NA,5.5,42,3,40.46542033,-79.96075745,NA,23
"5514",2020-01-18,420030008,NA,8.5,42,3,40.46542033,-79.96075745,NA,35
"5515",2020-01-19,420030008,NA,10.5,42,3,40.46542033,-79.96075745,NA,44
"5516",2020-01-20,420030008,NA,8.6,42,3,40.46542033,-79.96075745,NA,36
"5517",2020-01-21,420030008,NA,13.2,42,3,40.46542033,-79.96075745,NA,53
"5518",2020-01-23,420030008,NA,27.3,42,3,40.46542033,-79.96075745,NA,83
"5519",2020-01-24,420030008,NA,13.1,42,3,40.46542033,-79.96075745,NA,53
"5520",2020-01-25,420030008,NA,5.7,42,3,40.46542033,-79.96075745,NA,24
"5521",2020-01-26,420030008,NA,5.9,42,3,40.46542033,-79.96075745,NA,25
"5522",2020-01-27,420030008,NA,10.3,42,3,40.46542033,-79.96075745,NA,43
"5523",2020-01-28,420030008,NA,11.1,42,3,40.46542033,-79.96075745,NA,46
"5524",2020-01-29,420030008,NA,8,42,3,40.46542033,-79.96075745,NA,33
"5525",2020-01-30,420030008,NA,14.8,42,3,40.46542033,-79.96075745,NA,57
"5526",2020-01-31,420030008,NA,15.5,42,3,40.46542033,-79.96075745,NA,58
"5527",2020-02-01,420030008,NA,17,42,3,40.46542033,-79.96075745,NA,61
"5528",2020-02-02,420030008,NA,7,42,3,40.46542033,-79.96075745,NA,29
"5529",2020-02-03,420030008,NA,6.9,42,3,40.46542033,-79.96075745,NA,29
"5530",2020-02-04,420030008,NA,8,42,3,40.46542033,-79.96075745,NA,33
"5531",2020-02-05,420030008,NA,7.5,42,3,40.46542033,-79.96075745,NA,31
"5532",2020-02-06,420030008,NA,8.4,42,3,40.46542033,-79.96075745,NA,35
"5533",2020-02-07,420030008,NA,7.1,42,3,40.46542033,-79.96075745,NA,30
"5534",2020-02-08,420030008,NA,12,42,3,40.46542033,-79.96075745,NA,50
"5535",2020-02-09,420030008,NA,10.7,42,3,40.46542033,-79.96075745,NA,45
"5536",2020-02-10,420030008,NA,7.7,42,3,40.46542033,-79.96075745,NA,32
"5537",2020-02-11,420030008,NA,11.3,42,3,40.46542033,-79.96075745,NA,47
"5538",2020-02-12,420030008,NA,14.2,42,3,40.46542033,-79.96075745,NA,55
"5539",2020-02-13,420030008,NA,7.4,42,3,40.46542033,-79.96075745,NA,31
"5540",2020-02-14,420030008,NA,6.6,42,3,40.46542033,-79.96075745,NA,28
"5541",2020-02-15,420030008,NA,13,42,3,40.46542033,-79.96075745,NA,53
"5542",2020-02-16,420030008,NA,7,42,3,40.46542033,-79.96075745,NA,29
"5543",2020-02-17,420030008,NA,15.4,42,3,40.46542033,-79.96075745,NA,58
"5544",2020-02-18,420030008,NA,7.2,42,3,40.46542033,-79.96075745,NA,30
"5545",2020-02-19,420030008,NA,8.5,42,3,40.46542033,-79.96075745,NA,35
"5546",2020-02-20,420030008,NA,14.8,42,3,40.46542033,-79.96075745,NA,57
"5547",2020-02-21,420030008,NA,14.7,42,3,40.46542033,-79.96075745,NA,56
"5548",2020-02-22,420030008,NA,14.1,42,3,40.46542033,-79.96075745,NA,55
"5549",2020-02-25,420030008,NA,12.2,42,3,40.46542033,-79.96075745,NA,51
"5550",2020-02-26,420030008,NA,9.9,42,3,40.46542033,-79.96075745,NA,41
"5551",2020-02-27,420030008,NA,6.7,42,3,40.46542033,-79.96075745,NA,28
"5552",2020-02-28,420030008,NA,9.5,42,3,40.46542033,-79.96075745,NA,40
"5553",2020-02-29,420030008,NA,7.3,42,3,40.46542033,-79.96075745,NA,30
"5554",2020-03-01,420030008,NA,8.9,42,3,40.46542033,-79.96075745,NA,37
"5555",2020-03-02,420030008,NA,10.2,42,3,40.46542033,-79.96075745,NA,43
"5556",2020-03-03,420030008,NA,7.8,42,3,40.46542033,-79.96075745,NA,33
"5557",2020-03-04,420030008,NA,5.9,42,3,40.46542033,-79.96075745,NA,25
"5558",2020-03-05,420030008,NA,11.7,42,3,40.46542033,-79.96075745,NA,49
"5559",2020-03-06,420030008,NA,10.7,42,3,40.46542033,-79.96075745,NA,45
"5560",2020-03-07,420030008,NA,8,42,3,40.46542033,-79.96075745,NA,33
"5561",2020-03-08,420030008,NA,10,42,3,40.46542033,-79.96075745,NA,42
"5562",2020-03-09,420030008,NA,13.5,42,3,40.46542033,-79.96075745,NA,54
"5563",2020-03-10,420030008,NA,8.9,42,3,40.46542033,-79.96075745,NA,37
"5564",2020-03-11,420030008,NA,17.2,42,3,40.46542033,-79.96075745,NA,62
"5565",2020-03-12,420030008,NA,15.2,42,3,40.46542033,-79.96075745,NA,58
"5566",2020-03-13,420030008,NA,5.4,42,3,40.46542033,-79.96075745,NA,23
"5567",2020-03-14,420030008,NA,7.8,42,3,40.46542033,-79.96075745,NA,33
"5568",2020-03-15,420030008,NA,7.7,42,3,40.46542033,-79.96075745,NA,32
"5569",2020-03-17,420030008,NA,11,42,3,40.46542033,-79.96075745,NA,46
"5570",2020-03-18,420030008,NA,11.3,42,3,40.46542033,-79.96075745,NA,47
"5571",2020-03-19,420030008,NA,7,42,3,40.46542033,-79.96075745,NA,29
"5572",2020-03-20,420030008,NA,6.9,42,3,40.46542033,-79.96075745,NA,29
"5573",2020-03-21,420030008,NA,8.6,42,3,40.46542033,-79.96075745,NA,36
"5574",2020-03-22,420030008,NA,7.5,42,3,40.46542033,-79.96075745,NA,31
"5575",2020-03-23,420030008,NA,9,42,3,40.46542033,-79.96075745,NA,38
"5576",2020-03-24,420030008,NA,11.6,42,3,40.46542033,-79.96075745,NA,48
"5577",2020-03-25,420030008,NA,7.6,42,3,40.46542033,-79.96075745,NA,32
"5578",2020-03-26,420030008,NA,11,42,3,40.46542033,-79.96075745,NA,46
"5579",2020-03-27,420030008,NA,12.8,42,3,40.46542033,-79.96075745,NA,52
"5580",2020-03-28,420030008,NA,12.9,42,3,40.46542033,-79.96075745,NA,53
"5581",2020-03-29,420030008,NA,7.5,42,3,40.46542033,-79.96075745,NA,31
"5582",2020-03-30,420030008,NA,4.6,42,3,40.46542033,-79.96075745,NA,19
"5583",2020-03-31,420030008,NA,7.1,42,3,40.46542033,-79.96075745,NA,30
"5584",2020-04-01,420030008,NA,5.5,42,3,40.46542033,-79.96075745,NA,23
"5585",2020-04-02,420030008,NA,6.1,42,3,40.46542033,-79.96075745,NA,25
"5586",2020-04-03,420030008,NA,6.1,42,3,40.46542033,-79.96075745,NA,25
"5587",2020-04-04,420030008,NA,9.7,42,3,40.46542033,-79.96075745,NA,40
"5588",2020-04-05,420030008,NA,17.5,42,3,40.46542033,-79.96075745,NA,62
"5589",2020-04-06,420030008,NA,9.5,42,3,40.46542033,-79.96075745,NA,40
"5590",2020-04-07,420030008,NA,11.1,42,3,40.46542033,-79.96075745,NA,46
"5591",2020-04-08,420030008,NA,7.6,42,3,40.46542033,-79.96075745,NA,32
"5592",2020-04-09,420030008,NA,6.5,42,3,40.46542033,-79.96075745,NA,27
"5593",2020-04-10,420030008,NA,5.4,42,3,40.46542033,-79.96075745,NA,23
"5594",2020-04-11,420030008,NA,7.9,42,3,40.46542033,-79.96075745,NA,33
"5595",2020-04-12,420030008,NA,11.1,42,3,40.46542033,-79.96075745,NA,46
"5596",2020-04-13,420030008,NA,5,42,3,40.46542033,-79.96075745,NA,21
"5597",2020-04-14,420030008,NA,5.4,42,3,40.46542033,-79.96075745,NA,23
"5598",2020-04-15,420030008,NA,6.6,42,3,40.46542033,-79.96075745,NA,28
"5599",2020-04-16,420030008,NA,8.2,42,3,40.46542033,-79.96075745,NA,34
"5600",2020-01-01,420030064,NA,6.8,42,3,40.32376755,-79.8680624,NA,28
"5601",2020-01-02,420030064,NA,18.6,42,3,40.32376755,-79.8680624,NA,65
"5602",2020-01-03,420030064,NA,8.8,42,3,40.32376755,-79.8680624,NA,37
"5603",2020-01-04,420030064,NA,5.1,42,3,40.32376755,-79.8680624,NA,21
"5604",2020-01-05,420030064,NA,5.6,42,3,40.32376755,-79.8680624,NA,23
"5605",2020-01-06,420030064,NA,7.9,42,3,40.32376755,-79.8680624,NA,33
"5606",2020-01-07,420030064,NA,15.6,42,3,40.32376755,-79.8680624,NA,58
"5607",2020-01-08,420030064,NA,7.2,42,3,40.32376755,-79.8680624,NA,30
"5608",2020-01-09,420030064,NA,8.8,42,3,40.32376755,-79.8680624,NA,37
"5609",2020-01-10,420030064,NA,15.9,42,3,40.32376755,-79.8680624,NA,59
"5610",2020-01-11,420030064,NA,4.7,42,3,40.32376755,-79.8680624,NA,20
"5611",2020-01-12,420030064,NA,3.2,42,3,40.32376755,-79.8680624,NA,13
"5612",2020-01-13,420030064,NA,12.9,42,3,40.32376755,-79.8680624,NA,53
"5613",2020-01-14,420030064,NA,15.3,42,3,40.32376755,-79.8680624,NA,58
"5614",2020-01-15,420030064,NA,21.7,42,3,40.32376755,-79.8680624,NA,71
"5615",2020-01-16,420030064,NA,6.1,42,3,40.32376755,-79.8680624,NA,25
"5616",2020-01-17,420030064,NA,6.8,42,3,40.32376755,-79.8680624,NA,28
"5617",2020-01-18,420030064,NA,8.9,42,3,40.32376755,-79.8680624,NA,37
"5618",2020-01-19,420030064,NA,8.7,42,3,40.32376755,-79.8680624,NA,36
"5619",2020-01-20,420030064,NA,8.8,42,3,40.32376755,-79.8680624,NA,37
"5620",2020-01-21,420030064,NA,11.7,42,3,40.32376755,-79.8680624,NA,49
"5621",2020-01-22,420030064,NA,27,42,3,40.32376755,-79.8680624,NA,82
"5622",2020-01-23,420030064,NA,31.2,42,3,40.32376755,-79.8680624,NA,91
"5623",2020-01-24,420030064,NA,11.7,42,3,40.32376755,-79.8680624,NA,49
"5624",2020-01-25,420030064,NA,3.1,42,3,40.32376755,-79.8680624,NA,13
"5625",2020-01-26,420030064,NA,5.2,42,3,40.32376755,-79.8680624,NA,22
"5626",2020-01-27,420030064,NA,9.3,42,3,40.32376755,-79.8680624,NA,39
"5627",2020-01-28,420030064,NA,8,42,3,40.32376755,-79.8680624,NA,33
"5628",2020-01-29,420030064,NA,6.2,42,3,40.32376755,-79.8680624,NA,26
"5629",2020-01-30,420030064,NA,12.4,42,3,40.32376755,-79.8680624,NA,52
"5630",2020-01-31,420030064,NA,17,42,3,40.32376755,-79.8680624,NA,61
"5631",2020-02-01,420030064,NA,18.4,42,3,40.32376755,-79.8680624,NA,64
"5632",2020-02-02,420030064,NA,7.3,42,3,40.32376755,-79.8680624,NA,30
"5633",2020-02-03,420030064,NA,22.1,42,3,40.32376755,-79.8680624,NA,72
"5634",2020-02-04,420030064,NA,8.2,42,3,40.32376755,-79.8680624,NA,34
"5635",2020-02-05,420030064,NA,4.6,42,3,40.32376755,-79.8680624,NA,19
"5636",2020-02-06,420030064,NA,8.7,42,3,40.32376755,-79.8680624,NA,36
"5637",2020-02-07,420030064,NA,4.7,42,3,40.32376755,-79.8680624,NA,20
"5638",2020-02-08,420030064,NA,11.9,42,3,40.32376755,-79.8680624,NA,50
"5639",2020-02-09,420030064,NA,11.2,42,3,40.32376755,-79.8680624,NA,47
"5640",2020-02-10,420030064,NA,11.5,42,3,40.32376755,-79.8680624,NA,48
"5641",2020-02-11,420030064,NA,9.5,42,3,40.32376755,-79.8680624,NA,40
"5642",2020-02-12,420030064,NA,10.9,42,3,40.32376755,-79.8680624,NA,45
"5643",2020-02-13,420030064,NA,6.7,42,3,40.32376755,-79.8680624,NA,28
"5644",2020-02-14,420030064,NA,5.2,42,3,40.32376755,-79.8680624,NA,22
"5645",2020-02-15,420030064,NA,12.5,42,3,40.32376755,-79.8680624,NA,52
"5646",2020-02-16,420030064,NA,12.5,42,3,40.32376755,-79.8680624,NA,52
"5647",2020-02-17,420030064,NA,30.2,42,3,40.32376755,-79.8680624,NA,89
"5648",2020-02-18,420030064,NA,10.3,42,3,40.32376755,-79.8680624,NA,43
"5649",2020-02-19,420030064,NA,9.4,42,3,40.32376755,-79.8680624,NA,39
"5650",2020-02-20,420030064,NA,8.1,42,3,40.32376755,-79.8680624,NA,34
"5651",2020-02-21,420030064,NA,8.8,42,3,40.32376755,-79.8680624,NA,37
"5652",2020-02-22,420030064,NA,16.5,42,3,40.32376755,-79.8680624,NA,60
"5653",2020-02-23,420030064,NA,36.1,42,3,40.32376755,-79.8680624,NA,102
"5654",2020-02-24,420030064,NA,34.6,42,3,40.32376755,-79.8680624,NA,98
"5655",2020-02-25,420030064,NA,11.8,42,3,40.32376755,-79.8680624,NA,49
"5656",2020-02-26,420030064,NA,8.2,42,3,40.32376755,-79.8680624,NA,34
"5657",2020-02-27,420030064,NA,4.8,42,3,40.32376755,-79.8680624,NA,20
"5658",2020-02-28,420030064,NA,8.5,42,3,40.32376755,-79.8680624,NA,35
"5659",2020-02-29,420030064,NA,7.8,42,3,40.32376755,-79.8680624,NA,33
"5660",2020-03-01,420030064,NA,15.1,42,3,40.32376755,-79.8680624,NA,57
"5661",2020-03-02,420030064,NA,25.2,42,3,40.32376755,-79.8680624,NA,79
"5662",2020-03-03,420030064,NA,6.7,42,3,40.32376755,-79.8680624,NA,28
"5663",2020-03-04,420030064,NA,4.6,42,3,40.32376755,-79.8680624,NA,19
"5664",2020-03-05,420030064,NA,13.8,42,3,40.32376755,-79.8680624,NA,55
"5665",2020-03-06,420030064,NA,22.2,42,3,40.32376755,-79.8680624,NA,72
"5666",2020-03-07,420030064,NA,9.3,42,3,40.32376755,-79.8680624,NA,39
"5667",2020-03-08,420030064,NA,26.7,42,3,40.32376755,-79.8680624,NA,82
"5668",2020-03-09,420030064,NA,29.5,42,3,40.32376755,-79.8680624,NA,88
"5669",2020-03-10,420030064,NA,12.1,42,3,40.32376755,-79.8680624,NA,51
"5670",2020-03-11,420030064,NA,13.2,42,3,40.32376755,-79.8680624,NA,53
"5671",2020-03-12,420030064,NA,18.1,42,3,40.32376755,-79.8680624,NA,64
"5672",2020-03-13,420030064,NA,6.7,42,3,40.32376755,-79.8680624,NA,28
"5673",2020-03-14,420030064,NA,7.5,42,3,40.32376755,-79.8680624,NA,31
"5674",2020-03-15,420030064,NA,9.2,42,3,40.32376755,-79.8680624,NA,38
"5675",2020-03-16,420030064,NA,11.4,42,3,40.32376755,-79.8680624,NA,48
"5676",2020-03-17,420030064,NA,9.7,42,3,40.32376755,-79.8680624,NA,40
"5677",2020-03-18,420030064,NA,9.5,42,3,40.32376755,-79.8680624,NA,40
"5678",2020-03-19,420030064,NA,9.6,42,3,40.32376755,-79.8680624,NA,40
"5679",2020-03-20,420030064,NA,4.9,42,3,40.32376755,-79.8680624,NA,20
"5680",2020-03-21,420030064,NA,6.1,42,3,40.32376755,-79.8680624,NA,25
"5681",2020-03-22,420030064,NA,6.1,42,3,40.32376755,-79.8680624,NA,25
"5682",2020-03-23,420030064,NA,6.8,42,3,40.32376755,-79.8680624,NA,28
"5683",2020-03-24,420030064,NA,9.4,42,3,40.32376755,-79.8680624,NA,39
"5684",2020-03-25,420030064,NA,8.7,42,3,40.32376755,-79.8680624,NA,36
"5685",2020-03-26,420030064,NA,16.2,42,3,40.32376755,-79.8680624,NA,60
"5686",2020-03-27,420030064,NA,9.7,42,3,40.32376755,-79.8680624,NA,40
"5687",2020-03-28,420030064,NA,12.7,42,3,40.32376755,-79.8680624,NA,52
"5688",2020-03-29,420030064,NA,5.7,42,3,40.32376755,-79.8680624,NA,24
"5689",2020-03-30,420030064,NA,2.3,42,3,40.32376755,-79.8680624,NA,10
"5690",2020-03-31,420030064,NA,4.7,42,3,40.32376755,-79.8680624,NA,20
"5691",2020-04-01,420030064,NA,5.8,42,3,40.32376755,-79.8680624,NA,24
"5692",2020-04-02,420030064,NA,5,42,3,40.32376755,-79.8680624,NA,21
"5693",2020-04-03,420030064,NA,4.5,42,3,40.32376755,-79.8680624,NA,19
"5694",2020-04-04,420030064,NA,10.9,42,3,40.32376755,-79.8680624,NA,45
"5695",2020-04-05,420030064,NA,22,42,3,40.32376755,-79.8680624,NA,72
"5696",2020-04-06,420030064,NA,8.2,42,3,40.32376755,-79.8680624,NA,34
"5697",2020-04-07,420030064,NA,17.5,42,3,40.32376755,-79.8680624,NA,62
"5698",2020-04-08,420030064,NA,5.9,42,3,40.32376755,-79.8680624,NA,25
"5699",2020-04-09,420030064,NA,5.1,42,3,40.32376755,-79.8680624,NA,21
"5700",2020-04-10,420030064,NA,5.1,42,3,40.32376755,-79.8680624,NA,21
"5701",2020-04-11,420030064,NA,7.8,42,3,40.32376755,-79.8680624,NA,33
"5702",2020-04-12,420030064,NA,15.6,42,3,40.32376755,-79.8680624,NA,58
"5703",2020-04-13,420030064,NA,4.8,42,3,40.32376755,-79.8680624,NA,20
"5704",2020-04-14,420030064,NA,5.2,42,3,40.32376755,-79.8680624,NA,22
"5705",2020-04-15,420030064,NA,8.7,42,3,40.32376755,-79.8680624,NA,36
"5706",2020-04-16,420030064,NA,10.5,42,3,40.32376755,-79.8680624,NA,44
"5707",2020-01-01,420031376,NA,5,42,3,40.43743,-79.863572,NA,21
"5708",2020-01-02,420031376,NA,10.5,42,3,40.43743,-79.863572,NA,44
"5709",2020-01-03,420031376,NA,6.5,42,3,40.43743,-79.863572,NA,27
"5710",2020-01-04,420031376,NA,6.6,42,3,40.43743,-79.863572,NA,28
"5711",2020-01-05,420031376,NA,5.5,42,3,40.43743,-79.863572,NA,23
"5712",2020-01-06,420031376,NA,6.1,42,3,40.43743,-79.863572,NA,25
"5713",2020-01-07,420031376,NA,9.3,42,3,40.43743,-79.863572,NA,39
"5714",2020-01-08,420031376,NA,7,42,3,40.43743,-79.863572,NA,29
"5715",2020-01-09,420031376,NA,6.2,42,3,40.43743,-79.863572,NA,26
"5716",2020-01-10,420031376,NA,11.2,42,3,40.43743,-79.863572,NA,47
"5717",2020-01-11,420031376,NA,6.4,42,3,40.43743,-79.863572,NA,27
"5718",2020-01-12,420031376,NA,2.7,42,3,40.43743,-79.863572,NA,11
"5719",2020-01-13,420031376,NA,9.4,42,3,40.43743,-79.863572,NA,39
"5720",2020-01-14,420031376,NA,10.7,42,3,40.43743,-79.863572,NA,45
"5721",2020-01-15,420031376,NA,15.8,42,3,40.43743,-79.863572,NA,59
"5722",2020-01-16,420031376,NA,7.7,42,3,40.43743,-79.863572,NA,32
"5723",2020-01-17,420031376,NA,3.8,42,3,40.43743,-79.863572,NA,16
"5724",2020-01-18,420031376,NA,6,42,3,40.43743,-79.863572,NA,25
"5725",2020-01-19,420031376,NA,9.7,42,3,40.43743,-79.863572,NA,40
"5726",2020-01-20,420031376,NA,10.3,42,3,40.43743,-79.863572,NA,43
"5727",2020-01-21,420031376,NA,8.7,42,3,40.43743,-79.863572,NA,36
"5728",2020-01-22,420031376,NA,26.5,42,3,40.43743,-79.863572,NA,81
"5729",2020-01-23,420031376,NA,18.9,42,3,40.43743,-79.863572,NA,65
"5730",2020-01-24,420031376,NA,7.7,42,3,40.43743,-79.863572,NA,32
"5731",2020-01-25,420031376,NA,3.3,42,3,40.43743,-79.863572,NA,14
"5732",2020-01-26,420031376,NA,3.6,42,3,40.43743,-79.863572,NA,15
"5733",2020-01-27,420031376,NA,9.3,42,3,40.43743,-79.863572,NA,39
"5734",2020-01-28,420031376,NA,8.6,42,3,40.43743,-79.863572,NA,36
"5735",2020-01-29,420031376,NA,6.1,42,3,40.43743,-79.863572,NA,25
"5736",2020-01-30,420031376,NA,13.4,42,3,40.43743,-79.863572,NA,54
"5737",2020-01-31,420031376,NA,17.8,42,3,40.43743,-79.863572,NA,63
"5738",2020-02-01,420031376,NA,17.7,42,3,40.43743,-79.863572,NA,63
"5739",2020-02-02,420031376,NA,7.1,42,3,40.43743,-79.863572,NA,30
"5740",2020-02-03,420031376,NA,8.6,42,3,40.43743,-79.863572,NA,36
"5741",2020-02-04,420031376,NA,6.5,42,3,40.43743,-79.863572,NA,27
"5742",2020-02-05,420031376,NA,4.5,42,3,40.43743,-79.863572,NA,19
"5743",2020-02-06,420031376,NA,6,42,3,40.43743,-79.863572,NA,25
"5744",2020-02-07,420031376,NA,5.2,42,3,40.43743,-79.863572,NA,22
"5745",2020-02-08,420031376,NA,10.2,42,3,40.43743,-79.863572,NA,43
"5746",2020-02-09,420031376,NA,8.5,42,3,40.43743,-79.863572,NA,35
"5747",2020-02-10,420031376,NA,3.8,42,3,40.43743,-79.863572,NA,16
"5748",2020-02-11,420031376,NA,10.3,42,3,40.43743,-79.863572,NA,43
"5749",2020-02-12,420031376,NA,12.7,42,3,40.43743,-79.863572,NA,52
"5750",2020-02-13,420031376,NA,7.4,42,3,40.43743,-79.863572,NA,31
"5751",2020-02-14,420031376,NA,5.2,42,3,40.43743,-79.863572,NA,22
"5752",2020-02-15,420031376,NA,9.8,42,3,40.43743,-79.863572,NA,41
"5753",2020-02-16,420031376,NA,8.2,42,3,40.43743,-79.863572,NA,34
"5754",2020-02-17,420031376,NA,12.7,42,3,40.43743,-79.863572,NA,52
"5755",2020-02-18,420031376,NA,7.9,42,3,40.43743,-79.863572,NA,33
"5756",2020-02-19,420031376,NA,9.1,42,3,40.43743,-79.863572,NA,38
"5757",2020-02-20,420031376,NA,7.6,42,3,40.43743,-79.863572,NA,32
"5758",2020-02-21,420031376,NA,8.5,42,3,40.43743,-79.863572,NA,35
"5759",2020-02-22,420031376,NA,9.7,42,3,40.43743,-79.863572,NA,40
"5760",2020-02-23,420031376,NA,11.6,42,3,40.43743,-79.863572,NA,48
"5761",2020-02-24,420031376,NA,14.1,42,3,40.43743,-79.863572,NA,55
"5762",2020-02-25,420031376,NA,10.3,42,3,40.43743,-79.863572,NA,43
"5763",2020-02-26,420031376,NA,8.5,42,3,40.43743,-79.863572,NA,35
"5764",2020-02-27,420031376,NA,4.3,42,3,40.43743,-79.863572,NA,18
"5765",2020-02-28,420031376,NA,9.2,42,3,40.43743,-79.863572,NA,38
"5766",2020-02-29,420031376,NA,6.6,42,3,40.43743,-79.863572,NA,28
"5767",2020-03-01,420031376,NA,7.7,42,3,40.43743,-79.863572,NA,32
"5768",2020-03-02,420031376,NA,14,42,3,40.43743,-79.863572,NA,55
"5769",2020-03-03,420031376,NA,7.2,42,3,40.43743,-79.863572,NA,30
"5770",2020-03-04,420031376,NA,4.6,42,3,40.43743,-79.863572,NA,19
"5771",2020-03-05,420031376,NA,9.2,42,3,40.43743,-79.863572,NA,38
"5772",2020-03-06,420031376,NA,9.5,42,3,40.43743,-79.863572,NA,40
"5773",2020-03-07,420031376,NA,6.6,42,3,40.43743,-79.863572,NA,28
"5774",2020-03-08,420031376,NA,11,42,3,40.43743,-79.863572,NA,46
"5775",2020-03-09,420031376,NA,15.5,42,3,40.43743,-79.863572,NA,58
"5776",2020-03-10,420031376,NA,8.3,42,3,40.43743,-79.863572,NA,35
"5777",2020-03-11,420031376,NA,14.3,42,3,40.43743,-79.863572,NA,56
"5778",2020-03-12,420031376,NA,13.3,42,3,40.43743,-79.863572,NA,54
"5779",2020-03-13,420031376,NA,7,42,3,40.43743,-79.863572,NA,29
"5780",2020-03-14,420031376,NA,6.5,42,3,40.43743,-79.863572,NA,27
"5781",2020-03-15,420031376,NA,7.5,42,3,40.43743,-79.863572,NA,31
"5782",2020-03-16,420031376,NA,5.5,42,3,40.43743,-79.863572,NA,23
"5783",2020-03-17,420031376,NA,9.8,42,3,40.43743,-79.863572,NA,41
"5784",2020-03-18,420031376,NA,10,42,3,40.43743,-79.863572,NA,42
"5785",2020-03-19,420031376,NA,6.4,42,3,40.43743,-79.863572,NA,27
"5786",2020-03-20,420031376,NA,4.7,42,3,40.43743,-79.863572,NA,20
"5787",2020-03-21,420031376,NA,5.6,42,3,40.43743,-79.863572,NA,23
"5788",2020-03-22,420031376,NA,6.5,42,3,40.43743,-79.863572,NA,27
"5789",2020-03-23,420031376,NA,5.6,42,3,40.43743,-79.863572,NA,23
"5790",2020-03-24,420031376,NA,9.1,42,3,40.43743,-79.863572,NA,38
"5791",2020-03-25,420031376,NA,4.7,42,3,40.43743,-79.863572,NA,20
"5792",2020-03-26,420031376,NA,9.4,42,3,40.43743,-79.863572,NA,39
"5793",2020-03-27,420031376,NA,11.7,42,3,40.43743,-79.863572,NA,49
"5794",2020-03-28,420031376,NA,12.8,42,3,40.43743,-79.863572,NA,52
"5795",2020-03-29,420031376,NA,4.4,42,3,40.43743,-79.863572,NA,18
"5796",2020-03-30,420031376,NA,3,42,3,40.43743,-79.863572,NA,13
"5797",2020-03-31,420031376,NA,5.6,42,3,40.43743,-79.863572,NA,23
"5798",2020-04-01,420031376,NA,5,42,3,40.43743,-79.863572,NA,21
"5799",2020-04-02,420031376,NA,4.7,42,3,40.43743,-79.863572,NA,20
"5800",2020-04-03,420031376,NA,4.3,42,3,40.43743,-79.863572,NA,18
"5801",2020-04-04,420031376,NA,8,42,3,40.43743,-79.863572,NA,33
"5802",2020-04-05,420031376,NA,16,42,3,40.43743,-79.863572,NA,59
"5803",2020-04-06,420031376,NA,6.9,42,3,40.43743,-79.863572,NA,29
"5804",2020-04-07,420031376,NA,14.6,42,3,40.43743,-79.863572,NA,56
"5805",2020-04-08,420031376,NA,7.2,42,3,40.43743,-79.863572,NA,30
"5806",2020-04-09,420031376,NA,5.5,42,3,40.43743,-79.863572,NA,23
"5807",2020-04-10,420031376,NA,4.3,42,3,40.43743,-79.863572,NA,18
"5808",2020-04-11,420031376,NA,6.8,42,3,40.43743,-79.863572,NA,28
"5809",2020-04-12,420031376,NA,9.7,42,3,40.43743,-79.863572,NA,40
"5810",2020-04-13,420031376,NA,3.1,42,3,40.43743,-79.863572,NA,13
"5811",2020-04-14,420031376,NA,7,42,3,40.43743,-79.863572,NA,29
"5812",2020-04-15,420031376,NA,7.9,42,3,40.43743,-79.863572,NA,33
"5813",2020-04-16,420031376,NA,8.6,42,3,40.43743,-79.863572,NA,36
"5814",2020-01-01,420050001,NA,6,42,5,40.81418262,-79.56474978,NA,25
"5815",2020-01-02,420050001,NA,7.3,42,5,40.81418262,-79.56474978,NA,30
"5816",2020-01-03,420050001,NA,8,42,5,40.81418262,-79.56474978,NA,33
"5817",2020-01-04,420050001,NA,5.8,42,5,40.81418262,-79.56474978,NA,24
"5818",2020-01-05,420050001,NA,7.6,42,5,40.81418262,-79.56474978,NA,32
"5819",2020-01-06,420050001,NA,3.7,42,5,40.81418262,-79.56474978,NA,15
"5820",2020-01-07,420050001,NA,8,42,5,40.81418262,-79.56474978,NA,33
"5821",2020-01-08,420050001,NA,3,42,5,40.81418262,-79.56474978,NA,13
"5822",2020-01-09,420050001,NA,5.5,42,5,40.81418262,-79.56474978,NA,23
"5823",2020-01-10,420050001,NA,5.9,42,5,40.81418262,-79.56474978,NA,25
"5824",2020-01-11,420050001,NA,4.2,42,5,40.81418262,-79.56474978,NA,18
"5825",2020-01-12,420050001,NA,1.7,42,5,40.81418262,-79.56474978,NA,7
"5826",2020-01-13,420050001,NA,5.2,42,5,40.81418262,-79.56474978,NA,22
"5827",2020-01-14,420050001,NA,6.7,42,5,40.81418262,-79.56474978,NA,28
"5828",2020-01-15,420050001,NA,9.9,42,5,40.81418262,-79.56474978,NA,41
"5829",2020-01-16,420050001,NA,6.5,42,5,40.81418262,-79.56474978,NA,27
"5830",2020-01-17,420050001,NA,4.6,42,5,40.81418262,-79.56474978,NA,19
"5831",2020-01-18,420050001,NA,6.2,42,5,40.81418262,-79.56474978,NA,26
"5832",2020-01-19,420050001,NA,10.1,42,5,40.81418262,-79.56474978,NA,42
"5833",2020-01-20,420050001,NA,10.3,42,5,40.81418262,-79.56474978,NA,43
"5834",2020-01-21,420050001,NA,10.3,42,5,40.81418262,-79.56474978,NA,43
