Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/19/2020,AirNow,420590002,1,0.03,ppm,28,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/20/2020,AirNow,420590002,1,0.034,ppm,31,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/21/2020,AirNow,420590002,1,0.036,ppm,33,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/22/2020,AirNow,420590002,1,0.033,ppm,31,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/23/2020,AirNow,420590002,1,0.033,ppm,31,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/24/2020,AirNow,420590002,1,0.033,ppm,31,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/25/2020,AirNow,420590002,1,0.027,ppm,25,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/26/2020,AirNow,420590002,1,0.028,ppm,26,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/27/2020,AirNow,420590002,1,0.03,ppm,28,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/28/2020,AirNow,420590002,1,0.031,ppm,29,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/29/2020,AirNow,420590002,1,0.031,ppm,29,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/30/2020,AirNow,420590002,1,0.024,ppm,22,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/31/2020,AirNow,420590002,1,0.015,ppm,14,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/1/2020,AirNow,420590002,1,0.026,ppm,24,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/2/2020,AirNow,420590002,1,0.037,ppm,34,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/3/2020,AirNow,420590002,1,0.044,ppm,41,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/4/2020,AirNow,420590002,1,0.04,ppm,37,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/5/2020,AirNow,420590002,1,0.031,ppm,29,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/6/2020,AirNow,420590002,1,0.017,ppm,16,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/7/2020,AirNow,420590002,1,0.037,ppm,34,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/8/2020,AirNow,420590002,1,0.036,ppm,33,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/9/2020,AirNow,420590002,1,0.034,ppm,31,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/10/2020,AirNow,420590002,1,0.037,ppm,34,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/12/2020,AirNow,420590002,1,0.03,ppm,28,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/13/2020,AirNow,420590002,1,0.035,ppm,32,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/14/2020,AirNow,420590002,1,0.036,ppm,33,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/15/2020,AirNow,420590002,1,0.035,ppm,32,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/16/2020,AirNow,420590002,1,0.038,ppm,35,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/17/2020,AirNow,420590002,1,0.039,ppm,36,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/18/2020,AirNow,420590002,1,0.038,ppm,35,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/19/2020,AirNow,420590002,1,0.04,ppm,37,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/20/2020,AirNow,420590002,1,0.035,ppm,32,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/21/2020,AirNow,420590002,1,0.039,ppm,36,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/22/2020,AirNow,420590002,1,0.042,ppm,39,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/23/2020,AirNow,420590002,1,0.046,ppm,43,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/24/2020,AirNow,420590002,1,0.044,ppm,41,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/25/2020,AirNow,420590002,1,0.029,ppm,27,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/26/2020,AirNow,420590002,1,0.034,ppm,31,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/27/2020,AirNow,420590002,1,0.038,ppm,35,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,18,75,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/28/2020,AirNow,420590002,1,0.041,ppm,38,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
2/29/2020,AirNow,420590002,1,0.038,ppm,35,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/1/2020,AirNow,420590002,1,0.041,ppm,38,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/2/2020,AirNow,420590002,1,0.044,ppm,41,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/3/2020,AirNow,420590002,1,0.038,ppm,35,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/4/2020,AirNow,420590002,1,0.043,ppm,40,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/5/2020,AirNow,420590002,1,0.041,ppm,38,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/6/2020,AirNow,420590002,1,0.032,ppm,30,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/7/2020,AirNow,420590002,1,0.038,ppm,35,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/8/2020,AirNow,420590002,1,0.042,ppm,39,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/9/2020,AirNow,420590002,1,0.048,ppm,44,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/10/2020,AirNow,420590002,1,0.039,ppm,36,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/11/2020,AirNow,420590002,1,0.026,ppm,24,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/12/2020,AirNow,420590002,1,0.043,ppm,40,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/14/2020,AirNow,420590002,1,0.039,ppm,36,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/16/2020,AirNow,420590002,1,0.033,ppm,31,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/17/2020,AirNow,420590002,1,0.024,ppm,22,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/18/2020,AirNow,420590002,1,0.029,ppm,27,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/19/2020,AirNow,420590002,1,0.026,ppm,24,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/20/2020,AirNow,420590002,1,0.039,ppm,36,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/21/2020,AirNow,420590002,1,0.034,ppm,31,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/22/2020,AirNow,420590002,1,0.042,ppm,39,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/23/2020,AirNow,420590002,1,0.036,ppm,33,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/24/2020,AirNow,420590002,1,0.037,ppm,34,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/25/2020,AirNow,420590002,1,0.035,ppm,32,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/26/2020,AirNow,420590002,1,0.049,ppm,45,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/27/2020,AirNow,420590002,1,0.039,ppm,36,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/28/2020,AirNow,420590002,1,0.039,ppm,36,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/30/2020,AirNow,420590002,1,0.045,ppm,42,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
3/31/2020,AirNow,420590002,1,0.03,ppm,28,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/1/2020,AirNow,420590002,1,0.04,ppm,37,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/2/2020,AirNow,420590002,1,0.046,ppm,43,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/3/2020,AirNow,420590002,1,0.05,ppm,46,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/4/2020,AirNow,420590002,1,0.048,ppm,44,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/5/2020,AirNow,420590002,1,0.049,ppm,45,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/6/2020,AirNow,420590002,1,0.051,ppm,47,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/10/2020,AirNow,420590002,1,0.042,ppm,39,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/11/2020,AirNow,420590002,1,0.047,ppm,44,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/12/2020,AirNow,420590002,1,0.048,ppm,44,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/13/2020,AirNow,420590002,1,0.037,ppm,34,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/14/2020,AirNow,420590002,1,0.04,ppm,37,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/15/2020,AirNow,420590002,1,0.047,ppm,44,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/16/2020,AirNow,420590002,1,0.047,ppm,44,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/17/2020,AirNow,420590002,1,0.047,ppm,44,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/18/2020,AirNow,420590002,1,0.047,ppm,44,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,24,100,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
4/19/2020,AirNow,420590002,1,0.049,ppm,45,75 KM SSW OF PITTSBURGH RURAL SITE ON A KNOLL WITHIN A LARGE CLEARIN,23,96,44201,Ozone,,,42,Pennsylvania,59,Greene,39.80933,-80.26567
1/1/2020,AirNow,420630004,1,0.035,ppm,32,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/2/2020,AirNow,420630004,1,0.038,ppm,35,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/3/2020,AirNow,420630004,1,0.034,ppm,31,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/4/2020,AirNow,420630004,1,0.031,ppm,29,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/5/2020,AirNow,420630004,1,0.034,ppm,31,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/6/2020,AirNow,420630004,1,0.033,ppm,31,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/7/2020,AirNow,420630004,1,0.033,ppm,31,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/8/2020,AirNow,420630004,1,0.035,ppm,32,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/9/2020,AirNow,420630004,1,0.03,ppm,28,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/10/2020,AirNow,420630004,1,0.034,ppm,31,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/11/2020,AirNow,420630004,1,0.036,ppm,33,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/12/2020,AirNow,420630004,1,0.032,ppm,30,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/13/2020,AirNow,420630004,1,0.028,ppm,26,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/14/2020,AirNow,420630004,1,0.028,ppm,26,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/15/2020,AirNow,420630004,1,0.033,ppm,31,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/16/2020,AirNow,420630004,1,0.032,ppm,30,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/17/2020,AirNow,420630004,1,0.036,ppm,33,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/22/2020,AirNow,420630004,1,0.029,ppm,27,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/23/2020,AirNow,420630004,1,0.034,ppm,31,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/24/2020,AirNow,420630004,1,0.037,ppm,34,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/25/2020,AirNow,420630004,1,0.037,ppm,34,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/26/2020,AirNow,420630004,1,0.028,ppm,26,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/27/2020,AirNow,420630004,1,0.03,ppm,28,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/28/2020,AirNow,420630004,1,0.034,ppm,31,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/29/2020,AirNow,420630004,1,0.038,ppm,35,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/30/2020,AirNow,420630004,1,0.033,ppm,31,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
1/31/2020,AirNow,420630004,1,0.027,ppm,25,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/1/2020,AirNow,420630004,1,0.025,ppm,23,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/2/2020,AirNow,420630004,1,0.035,ppm,32,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/3/2020,AirNow,420630004,1,0.042,ppm,39,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/4/2020,AirNow,420630004,1,0.041,ppm,38,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/5/2020,AirNow,420630004,1,0.034,ppm,31,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/6/2020,AirNow,420630004,1,0.022,ppm,20,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/7/2020,AirNow,420630004,1,0.038,ppm,35,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/8/2020,AirNow,420630004,1,0.038,ppm,35,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/9/2020,AirNow,420630004,1,0.037,ppm,34,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/10/2020,AirNow,420630004,1,0.038,ppm,35,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/11/2020,AirNow,420630004,1,0.03,ppm,28,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/12/2020,AirNow,420630004,1,0.031,ppm,29,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/13/2020,AirNow,420630004,1,0.035,ppm,32,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/14/2020,AirNow,420630004,1,0.036,ppm,33,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/15/2020,AirNow,420630004,1,0.035,ppm,32,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/16/2020,AirNow,420630004,1,0.033,ppm,31,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/17/2020,AirNow,420630004,1,0.04,ppm,37,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/18/2020,AirNow,420630004,1,0.038,ppm,35,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
2/19/2020,AirNow,420630004,1,0.041,ppm,38,,24,100,44201,Ozone,26860,"Indiana, PA",42,Pennsylvania,63,Indiana,40.56333,-78.919972
