Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/4/2020,AirNow,420450109,7,4,ug/m3 LC,17,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/5/2020,AirNow,420450109,7,8.5,ug/m3 LC,35,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/6/2020,AirNow,420450109,7,5.8,ug/m3 LC,24,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/7/2020,AirNow,420450109,7,10.5,ug/m3 LC,44,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/8/2020,AirNow,420450109,7,9.1,ug/m3 LC,38,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/9/2020,AirNow,420450109,7,8.1,ug/m3 LC,34,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/10/2020,AirNow,420450109,7,3.9,ug/m3 LC,16,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/11/2020,AirNow,420450109,7,9.1,ug/m3 LC,38,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/12/2020,AirNow,420450109,7,13.9,ug/m3 LC,55,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/13/2020,AirNow,420450109,7,7,ug/m3 LC,29,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/14/2020,AirNow,420450109,7,6.7,ug/m3 LC,28,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/15/2020,AirNow,420450109,7,7.9,ug/m3 LC,33,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/16/2020,AirNow,420450109,7,8.2,ug/m3 LC,34,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/17/2020,AirNow,420450109,7,11.3,ug/m3 LC,47,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/18/2020,AirNow,420450109,7,10.6,ug/m3 LC,44,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
4/19/2020,AirNow,420450109,7,9.5,ug/m3 LC,40,A420450109LAT/LON POINT IS OF CORNER OF TRAILER,1,100,88101,PM2.5 - Local Conditions,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,Pennsylvania,45,Delaware,39.818715,-75.413973
1/1/2020,AirNow,420490003,7,7.9,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/2/2020,AirNow,420490003,7,4.4,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/3/2020,AirNow,420490003,7,9.8,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/4/2020,AirNow,420490003,7,5.9,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/5/2020,AirNow,420490003,7,3.3,ug/m3 LC,14,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/6/2020,AirNow,420490003,7,5.8,ug/m3 LC,24,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/7/2020,AirNow,420490003,7,6.7,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/8/2020,AirNow,420490003,7,2.8,ug/m3 LC,12,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/9/2020,AirNow,420490003,7,3.9,ug/m3 LC,16,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/10/2020,AirNow,420490003,7,4.5,ug/m3 LC,19,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/11/2020,AirNow,420490003,7,3.2,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/12/2020,AirNow,420490003,7,2,ug/m3 LC,8,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/13/2020,AirNow,420490003,7,7.1,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/14/2020,AirNow,420490003,7,11.1,ug/m3 LC,46,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/17/2020,AirNow,420490003,7,4.5,ug/m3 LC,19,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/18/2020,AirNow,420490003,7,4,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/19/2020,AirNow,420490003,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/20/2020,AirNow,420490003,7,2.4,ug/m3 LC,10,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/21/2020,AirNow,420490003,7,4.7,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/22/2020,AirNow,420490003,7,13.8,ug/m3 LC,55,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/23/2020,AirNow,420490003,7,9.4,ug/m3 LC,39,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/24/2020,AirNow,420490003,7,8.1,ug/m3 LC,34,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/25/2020,AirNow,420490003,7,5.7,ug/m3 LC,24,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/26/2020,AirNow,420490003,7,6.6,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/27/2020,AirNow,420490003,7,4.1,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/28/2020,AirNow,420490003,7,2.1,ug/m3 LC,9,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/29/2020,AirNow,420490003,7,4,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/30/2020,AirNow,420490003,7,9.9,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/31/2020,AirNow,420490003,7,16.1,ug/m3 LC,59,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/1/2020,AirNow,420490003,7,12.2,ug/m3 LC,51,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/2/2020,AirNow,420490003,7,9.6,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/3/2020,AirNow,420490003,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/4/2020,AirNow,420490003,7,7,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/5/2020,AirNow,420490003,7,3.2,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/6/2020,AirNow,420490003,7,4.7,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/7/2020,AirNow,420490003,7,2.5,ug/m3 LC,10,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/8/2020,AirNow,420490003,7,5.5,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/9/2020,AirNow,420490003,7,10.6,ug/m3 LC,44,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/10/2020,AirNow,420490003,7,9.7,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/11/2020,AirNow,420490003,7,13,ug/m3 LC,53,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/12/2020,AirNow,420490003,7,11.1,ug/m3 LC,46,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/13/2020,AirNow,420490003,7,8.5,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/14/2020,AirNow,420490003,7,4.2,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/15/2020,AirNow,420490003,7,6.2,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/16/2020,AirNow,420490003,7,11.5,ug/m3 LC,48,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/17/2020,AirNow,420490003,7,16.3,ug/m3 LC,60,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/18/2020,AirNow,420490003,7,8.6,ug/m3 LC,36,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/19/2020,AirNow,420490003,7,5.6,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/20/2020,AirNow,420490003,7,3.5,ug/m3 LC,15,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/21/2020,AirNow,420490003,7,6.2,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/22/2020,AirNow,420490003,7,10.2,ug/m3 LC,43,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/23/2020,AirNow,420490003,7,8.7,ug/m3 LC,36,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/24/2020,AirNow,420490003,7,12.5,ug/m3 LC,52,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/25/2020,AirNow,420490003,7,18.5,ug/m3 LC,64,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/26/2020,AirNow,420490003,7,9.9,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/27/2020,AirNow,420490003,7,2.6,ug/m3 LC,11,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/28/2020,AirNow,420490003,7,3.9,ug/m3 LC,16,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
2/29/2020,AirNow,420490003,7,4,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/1/2020,AirNow,420490003,7,7.1,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/2/2020,AirNow,420490003,7,9.2,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/3/2020,AirNow,420490003,7,8.8,ug/m3 LC,37,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/4/2020,AirNow,420490003,7,6.4,ug/m3 LC,27,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/5/2020,AirNow,420490003,7,6.9,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/6/2020,AirNow,420490003,7,7.9,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/7/2020,AirNow,420490003,7,4.8,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/8/2020,AirNow,420490003,7,5.7,ug/m3 LC,24,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/9/2020,AirNow,420490003,7,9.8,ug/m3 LC,41,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/10/2020,AirNow,420490003,7,6.9,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/11/2020,AirNow,420490003,7,9.7,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/12/2020,AirNow,420490003,7,12.8,ug/m3 LC,52,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/13/2020,AirNow,420490003,7,5,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/14/2020,AirNow,420490003,7,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/15/2020,AirNow,420490003,7,4,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/18/2020,AirNow,420490003,7,12.9,ug/m3 LC,53,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/19/2020,AirNow,420490003,7,9.6,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/20/2020,AirNow,420490003,7,4,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/21/2020,AirNow,420490003,7,4.3,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/22/2020,AirNow,420490003,7,5.6,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/23/2020,AirNow,420490003,7,6.3,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/24/2020,AirNow,420490003,7,10.1,ug/m3 LC,42,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/25/2020,AirNow,420490003,7,8.2,ug/m3 LC,34,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/26/2020,AirNow,420490003,7,9.3,ug/m3 LC,39,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/27/2020,AirNow,420490003,7,7.7,ug/m3 LC,32,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/28/2020,AirNow,420490003,7,6.1,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/29/2020,AirNow,420490003,7,4.1,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/30/2020,AirNow,420490003,7,2.4,ug/m3 LC,10,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
3/31/2020,AirNow,420490003,7,4.8,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/1/2020,AirNow,420490003,7,5.3,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/2/2020,AirNow,420490003,7,4.9,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/3/2020,AirNow,420490003,7,4.9,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/4/2020,AirNow,420490003,7,8.4,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/5/2020,AirNow,420490003,7,6.2,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/6/2020,AirNow,420490003,7,7.3,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/7/2020,AirNow,420490003,7,7.2,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/8/2020,AirNow,420490003,7,10,ug/m3 LC,42,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/9/2020,AirNow,420490003,7,5.8,ug/m3 LC,24,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/10/2020,AirNow,420490003,7,2.9,ug/m3 LC,12,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/11/2020,AirNow,420490003,7,6.6,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/12/2020,AirNow,420490003,7,7.9,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/13/2020,AirNow,420490003,7,2.9,ug/m3 LC,12,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/14/2020,AirNow,420490003,7,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/15/2020,AirNow,420490003,7,7.5,ug/m3 LC,31,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/16/2020,AirNow,420490003,7,6.3,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/17/2020,AirNow,420490003,7,7.8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/18/2020,AirNow,420490003,7,10,ug/m3 LC,42,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
4/19/2020,AirNow,420490003,7,9.3,ug/m3 LC,39,,1,100,88101,PM2.5 - Local Conditions,21500,"Erie, PA",42,Pennsylvania,49,Erie,42.14175,-80.038611
1/1/2020,AirNow,420510524,7,6.3,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/2/2020,AirNow,420510524,7,4.6,ug/m3 LC,19,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/3/2020,AirNow,420510524,7,3.2,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/4/2020,AirNow,420510524,7,5.5,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/5/2020,AirNow,420510524,7,6.1,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/6/2020,AirNow,420510524,7,6.6,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/7/2020,AirNow,420510524,7,7.5,ug/m3 LC,31,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/8/2020,AirNow,420510524,7,6.1,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/9/2020,AirNow,420510524,7,9.3,ug/m3 LC,39,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/10/2020,AirNow,420510524,7,5.4,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/14/2020,AirNow,420510524,7,10.6,ug/m3 LC,44,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/15/2020,AirNow,420510524,7,10,ug/m3 LC,42,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/16/2020,AirNow,420510524,7,8.3,ug/m3 LC,35,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/17/2020,AirNow,420510524,7,6,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/18/2020,AirNow,420510524,7,6,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/19/2020,AirNow,420510524,7,8.9,ug/m3 LC,37,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
1/20/2020,AirNow,420510524,7,9.6,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,38300,"Pittsburgh, PA",42,Pennsylvania,51,Fayette,39.917663,-79.805499
